Frame Number,Moving Density,Queue Density
1494,350,4130
1495,714,4153
1496,154,4152
1497,497,4082
1498,409,4097
1499,221,4112
1500,534,4145
1501,539,4140
1502,37,4195
1503,614,4222
1504,578,4271
1505,87,4291
1506,592,4328
1507,863,4322
1508,62,4361
1509,1034,4360
1510,822,4394
1511,144,4403
1512,754,4428
1513,761,4468
1514,18,4506
1515,787,4568
1516,868,4531
1517,165,4527
1518,1473,4569
1519,984,4603
1520,317,4592
1521,1400,4558
1522,721,4590
1523,355,4546
1524,722,4622
1525,816,4570
1526,288,4562
1527,1390,4542
1528,1131,4497
1529,265,4490
1530,733,4455
1531,1029,4466
1532,353,4391
1533,847,4401
1534,1413,4339
1535,99,4374
1536,986,4289
1537,1499,4356
1538,479,4349
1539,1333,4320
1540,1322,4342
1541,452,4341
1542,1114,4359
1543,1433,4415
1544,56,4420
1545,1066,4422
1546,217,4445
1547,1,4497
1548,1183,4460
1549,1000,4392
1550,369,4358
1551,1244,4315
1552,435,4283
1553,568,4283
1554,920,4170
1555,1205,4238
1556,473,4262
1557,1236,4325
1558,487,4334
1559,670,4396
1560,1208,4507
1561,1159,4585
1562,359,4593
1563,1445,4631
1564,1336,4602
1565,453,4572
1566,1327,4523
1567,1611,4475
1568,472,4443
1569,1415,4343
1570,1165,4372
1571,459,4362
1572,1350,4372
1573,604,4425
1574,768,4489
1575,1689,4472
1576,1392,4499
1577,285,4454
1578,1332,4402
1579,1478,4363
1580,975,4394
1581,1727,4456
1582,1610,4488
1583,906,4500
1584,1829,4515
1585,1440,4625
1586,1139,4616
1587,1600,4628
1588,1468,4669
1589,815,4697
1590,1265,4661
1591,1561,4708
1592,707,4717
1593,1449,4743
1594,1337,4723
1595,1176,4704
1596,1179,4770
1597,1317,4808
1598,1367,4845
1599,1171,4811
1600,1510,4927
1601,1012,4886
1602,1352,4975
1603,1680,4977
1604,1428,5034
1605,1559,4943
1606,1462,4836
1607,1494,4813
1608,1820,4745
1609,1748,4718
1610,1118,4734
1611,1249,4726
1612,1211,4730
1613,1032,4775
1614,1164,4873
1615,1175,4945
1616,1038,4977
1617,1314,4938
1618,1289,4860
1619,1066,4854
1620,1057,4829
1621,1012,4821
1622,1101,4842
1623,1358,4662
1624,1137,4579
1625,1382,4584
1626,1388,4457
1627,1476,4375
1628,1622,4353
1629,1628,4306
1630,1354,4277
1631,1602,4335
1632,1487,4324
1633,943,4425
1634,1415,4495
1635,859,4598
1636,1456,4532
1637,1609,4515
1638,1252,4585
1639,843,4635
1640,1423,4636
1641,1175,4607
1642,805,4622
1643,1101,4580
1644,739,4529
1645,810,4479
1646,691,4438
1647,724,4387
1648,912,4358
1649,944,4357
1650,137,4427
1651,765,4300
1652,886,4318
1653,709,4375
1654,1498,4385
1655,887,4419
1656,643,4399
1657,1421,4466
1658,1418,4483
1659,625,4487
1660,1012,4457
1661,1284,4444
1662,1307,4453
1663,1328,4435
1664,1274,4432
1665,559,4328
1666,1134,4327
1667,1167,4365
1668,488,4467
1669,1465,4443
1670,1069,4408
1671,1536,4350
1672,962,4297
1673,934,4297
1674,1387,4327
1675,1249,4330
1676,1313,4341
1677,855,4421
1678,760,4449
1679,807,4415
1680,1058,4283
1681,933,4196
1682,808,4162
1683,1017,4053
1684,1237,3909
1685,1157,3893
1686,1177,3765
1687,882,3716
1688,949,3773
1689,666,3955
1690,558,4092
1691,779,4136
1692,588,4178
1693,578,4215
1694,735,4251
1695,893,4315
1696,1012,4321
1697,1087,4328
1698,650,4374
1699,692,4356
1700,1071,4373
1701,954,4379
1702,938,4355
1703,734,4434
1704,856,4366
1705,686,4441
1706,976,4437
1707,1013,4473
1708,628,4387
1709,736,4433
1710,860,4418
1711,743,4301
1712,774,4265
1713,718,4294
1714,922,4321
1715,706,4348
1716,827,4370
1717,292,4422
1718,728,4448
1719,752,4454
1720,886,4348
1721,544,4251
1722,705,4285
1723,588,4308
1724,582,4298
1725,885,4273
1726,838,4270
1727,270,4262
1728,745,4224
1729,698,4182
1730,678,4131
1731,603,4213
1732,608,4221
1733,742,4240
1734,544,4250
1735,639,4213
1736,522,4168
1737,665,4079
1738,714,4035
1739,642,4091
1740,936,4054
1741,256,3982
1742,475,4011
1743,583,4043
1744,589,4040
1745,224,4032
1746,185,4001
1747,741,3991
1748,404,3933
1749,693,3816
1750,448,3899
1751,545,3861
1752,449,3779
1753,419,3783
1754,595,3754
1755,485,3747
1756,437,3832
1757,610,3862
1758,447,4007
1759,655,4041
1760,477,4042
1761,443,4137
1762,543,4149
1763,418,4143
1764,431,4216
1765,387,4272
1766,584,4272
1767,567,4398
1768,468,4413
1769,439,4427
1770,688,4389
1771,731,4363
1772,698,4329
1773,617,4361
1774,75,4348
1775,727,4346
1776,449,4330
1777,532,4303
1778,103,4344
1779,701,4356
1780,611,4203
1781,507,4144
1782,698,4128
1783,485,4098
1784,32,4105
1785,720,4116
1786,352,4119
1787,933,4095
