Frame Number,Moving Density,Queue Density
1255,0,4916
1256,0,4926
1257,0,4920
1258,0,4925
1259,0,4928
1260,0,4923
1261,5,4863
1262,0,4868
1263,0,4868
1264,0,4866
1265,0,4887
1266,0,4878
1267,0,4886
1268,0,4889
1269,0,4899
1270,0,4903
1271,0,4910
1272,0,4911
1273,0,4913
1274,0,4915
1275,0,4925
1276,0,4920
1277,0,4932
1278,0,4953
1279,1,4950
1280,0,4954
1281,0,4945
1282,0,4949
1283,0,4943
1284,0,4947
1285,0,4939
1286,0,4895
1287,0,4909
1288,0,4915
1289,0,4914
1290,0,4926
1291,0,4913
1292,0,4929
1293,0,4938
1294,0,4930
1295,0,4934
1296,0,4942
1297,0,4956
1298,0,4964
1299,0,4962
1300,2,4969
1301,0,4974
1302,2,4974
1303,1,4970
1304,0,4959
1305,0,4969
1306,0,4962
1307,0,4969
1308,0,4977
1309,0,4980
1310,0,4977
1311,0,4916
1312,0,4907
1313,0,4922
1314,0,4925
1315,0,4931
1316,0,4935
1317,0,4934
1318,0,4933
1319,0,4931
1320,0,4925
1321,0,4923
1322,0,4917
1323,0,4933
1324,0,4927
1325,0,4934
1326,0,4924
1327,0,4927
1328,0,4927
1329,0,4924
1330,0,4934
1331,0,4935
1332,0,4936
1333,0,4931
1334,0,4934
1335,0,4938
1336,1,4912
1337,0,4919
1338,0,4931
1339,0,4914
1340,0,4922
1341,0,4907
1342,0,4910
1343,0,4917
1344,0,4911
1345,0,4923
1346,0,4933
1347,0,4937
1348,0,4941
1349,0,4933
1350,0,4939
1351,0,4942
1352,0,4938
1353,0,4950
1354,0,4928
1355,0,4936
1356,0,4943
1357,0,4949
1358,0,4961
1359,0,4972
1360,0,4974
1361,0,4906
1362,0,4899
1363,0,4912
1364,0,4912
1365,0,4895
1366,0,4885
1367,0,4880
1368,0,4878
1369,0,4886
1370,0,4883
1371,0,4874
1372,0,4879
1373,0,4889
1374,0,4894
1375,0,4903
1376,0,4914
1377,0,4908
1378,0,4905
1379,0,4900
1380,0,4901
1381,2,4920
1382,0,4922
1383,0,4910
1384,0,4902
1385,0,4897
1386,2,4851
1387,0,4841
1388,0,4850
1389,0,4847
1390,0,4842
1391,0,4855
1392,0,4837
1393,0,4850
1394,0,4851
1395,0,4845
1396,0,4851
1397,0,4840
1398,0,4844
1399,0,4845
1400,0,4844
1401,0,4840
1402,0,4848
1403,0,4847
1404,0,4842
1405,0,4850
1406,0,4847
1407,0,4853
1408,0,4845
1409,0,4846
1410,0,4848
1411,16,4791
1412,0,4788
1413,0,4789
1414,0,4799
1415,0,4797
1416,0,4804
1417,0,4801
1418,0,4814
1419,0,4801
1420,0,4805
1421,0,4827
1422,0,4844
1423,0,4854
1424,0,4846
1425,0,4826
1426,0,4838
1427,0,4838
1428,0,4831
1429,3,4817
1430,0,4807
1431,0,4815
1432,0,4820
1433,0,4820
1434,0,4824
1435,0,4831
1436,5,4755
1437,0,4768
1438,2,4780
1439,0,4775
1440,0,4782
1441,0,4804
1442,0,4800
1443,0,4829
1444,0,4802
1445,0,4804
1446,0,4808
1447,0,4850
1448,0,4828
1449,0,4782
1450,0,4835
1451,0,4836
1452,1,4836
1453,0,4853
1454,0,4850
1455,0,4859
1456,0,4846
1457,2,4847
1458,0,4853
1459,1,4860
1460,0,4823
1461,1,4849
1462,4,4841
1463,1,4865
1464,1,4883
1465,0,4918
1466,0,4948
1467,0,4949
1468,11,4921
1469,0,4934
1470,5,4942
1471,8,4922
1472,0,4897
1473,9,4888
1474,16,4889
1475,7,4929
1476,39,4897
1477,37,4867
1478,0,4856
1479,31,4841
1480,66,4807
1481,0,4785
1482,14,4730
1483,57,4658
1484,1,4613
1485,56,4577
1486,75,4526
1487,0,4522
1488,106,4450
1489,116,4367
1490,4,4345
1491,83,4305
1492,106,4238
1493,0,4175
1494,92,4146
1495,131,4141
1496,0,4145
1497,151,4105
1498,167,4112
1499,2,4142
1500,135,4154
1501,192,4177
1502,4,4189
1503,158,4246
1504,110,4285
1505,1,4313
1506,57,4308
1507,113,4314
1508,0,4337
1509,126,4378
1510,80,4377
1511,3,4386
1512,72,4416
1513,92,4415
1514,8,4456
1515,121,4531
1516,157,4534
1517,6,4557
1518,214,4569
1519,258,4584
1520,4,4585
1521,256,4584
1522,331,4588
1523,0,4555
1524,369,4560
1525,363,4582
1526,3,4572
1527,401,4518
1528,305,4484
1529,9,4470
1530,294,4438
1531,255,4436
1532,0,4354
1533,307,4358
1534,358,4309
1535,3,4344
1536,285,4292
1537,268,4313
1538,4,4321
1539,284,4300
1540,426,4318
1541,8,4308
1542,353,4326
1543,380,4354
1544,1,4371
1545,340,4371
1546,358,4415
1547,3,4429
1548,370,4440
1549,458,4423
1550,20,4389
1551,374,4282
1552,336,4244
1553,8,4259
1554,421,4212
1555,405,4249
1556,1,4256
1557,496,4307
1558,515,4352
1559,4,4395
1560,587,4465
1561,529,4593
1562,12,4605
1563,499,4644
1564,419,4607
1565,14,4570
1566,471,4579
1567,557,4512
1568,2,4463
1569,495,4332
1570,583,4327
1571,7,4353
1572,616,4343
1573,680,4389
1574,15,4412
1575,784,4461
1576,815,4457
1577,15,4439
1578,721,4351
1579,755,4301
1580,35,4377
1581,816,4421
1582,905,4461
1583,6,4457
1584,949,4486
1585,804,4558
1586,44,4576
1587,759,4593
1588,672,4646
1589,34,4658
1590,710,4641
1591,623,4674
1592,12,4692
1593,587,4693
1594,546,4721
1595,15,4702
1596,539,4750
1597,537,4812
1598,13,4815
1599,534,4838
1600,503,4887
1601,65,4879
1602,542,4928
1603,574,4964
1604,69,4997
1605,449,4919
1606,459,4900
1607,52,4875
1608,573,4749
1609,590,4758
1610,53,4764
1611,607,4750
1612,539,4747
1613,70,4766
1614,448,4836
1615,432,4966
1616,80,4975
1617,446,4940
1618,349,4907
1619,51,4858
1620,329,4831
1621,344,4833
1622,39,4833
1623,459,4692
1624,520,4599
1625,54,4589
1626,435,4438
1627,438,4353
1628,62,4318
1629,505,4322
1630,499,4336
1631,144,4355
1632,418,4355
1633,460,4390
1634,137,4443
1635,375,4520
1636,404,4481
1637,127,4460
1638,337,4544
1639,370,4588
1640,164,4587
1641,323,4574
1642,326,4572
1643,176,4570
1644,380,4508
1645,361,4491
1646,99,4412
1647,359,4381
1648,456,4353
1649,116,4370
1650,407,4440
1651,412,4314
1652,79,4354
1653,420,4413
1654,456,4427
1655,97,4397
1656,465,4408
1657,462,4507
1658,99,4525
1659,378,4504
1660,347,4505
1661,107,4443
1662,422,4437
1663,479,4448
1664,102,4463
1665,351,4392
1666,313,4396
1667,141,4429
1668,292,4473
1669,309,4440
1670,149,4414
1671,313,4345
1672,308,4289
1673,155,4300
1674,296,4305
1675,218,4305
1676,128,4335
1677,222,4402
1678,238,4412
1679,92,4397
1680,202,4255
1681,185,4165
1682,128,4154
1683,304,4081
1684,241,3930
1685,83,3893
1686,195,3767
1687,219,3723
1688,101,3766
1689,217,3949
1690,233,4103
1691,102,4138
1692,227,4199
1693,163,4247
1694,98,4255
1695,152,4333
1696,256,4342
1697,123,4385
1698,219,4384
1699,202,4364
1700,172,4365
1701,285,4346
1702,196,4335
1703,150,4372
1704,152,4336
1705,123,4362
1706,200,4396
1707,236,4381
1708,146,4347
1709,239,4365
1710,187,4371
1711,144,4309
1712,213,4264
1713,195,4291
1714,191,4311
1715,290,4352
1716,268,4379
1717,207,4413
1718,136,4408
1719,227,4452
1720,244,4361
1721,161,4306
1722,321,4287
1723,394,4319
1724,213,4282
1725,286,4274
1726,285,4273
1727,158,4246
1728,280,4261
1729,251,4213
1730,144,4188
1731,211,4222
1732,205,4206
1733,146,4240
1734,215,4219
1735,188,4176
1736,55,4130
1737,162,4036
1738,213,3975
1739,138,4055
1740,151,4024
1741,175,3962
1742,135,3989
1743,94,4023
1744,120,3991
1745,77,3981
1746,136,3957
1747,141,3956
1748,42,3900
1749,155,3825
1750,108,3885
1751,82,3838
1752,120,3765
1753,156,3770
1754,112,3769
1755,170,3761
1756,182,3855
1757,154,3924
1758,147,4007
1759,200,4050
1760,120,4071
1761,189,4142
1762,207,4153
1763,105,4119
1764,135,4229
1765,158,4258
