Frame Number,Moving Density,Queue Density
1321,0,6370
1322,0,6367
1323,0,6365
1324,0,6354
1325,0,6347
1326,0,6344
1327,0,6349
1328,0,6353
1329,0,6355
1330,0,6353
1331,0,6361
1332,0,6365
1333,0,6367
1334,0,6364
1335,0,6360
1336,2,6354
1337,0,6357
1338,0,6351
1339,0,6343
1340,0,6339
1341,0,6347
1342,0,6357
1343,0,6355
1344,0,6357
1345,0,6337
1346,0,6344
1347,0,6350
1348,0,6354
1349,0,6358
1350,0,6372
1351,0,6369
1352,0,6379
1353,0,6368
1354,0,6365
1355,0,6369
1356,0,6368
1357,0,6373
1358,0,6385
1359,0,6377
1360,0,6383
1361,0,6386
1362,0,6405
1363,0,6411
1364,0,6401
1365,0,6407
1366,0,6401
1367,0,6403
1368,3,6399
1369,7,6392
1370,0,6385
1371,0,6380
1372,8,6379
1373,0,6364
1374,0,6359
1375,0,6372
1376,0,6369
1377,0,6345
1378,0,6354
1379,0,6345
1380,0,6337
1381,0,6341
1382,0,6339
1383,1,6340
1384,0,6332
1385,0,6339
1386,1,6291
1387,0,6277
1388,0,6283
1389,0,6270
1390,0,6282
1391,0,6284
1392,1,6297
1393,0,6299
1394,0,6285
1395,0,6280
1396,0,6282
1397,0,6296
1398,0,6303
1399,0,6313
1400,0,6315
1401,0,6310
1402,0,6306
1403,0,6316
1404,0,6315
1405,0,6328
1406,0,6320
1407,0,6318
1408,0,6320
1409,0,6317
1410,0,6310
1411,6,6330
1412,0,6328
1413,0,6336
1414,0,6331
1415,0,6325
1416,0,6318
1417,0,6330
1418,0,6313
1419,0,6310
1420,0,6300
1421,0,6301
1422,0,6315
1423,0,6338
1424,0,6341
1425,0,6337
1426,0,6339
1427,0,6339
1428,0,6353
1429,0,6394
1430,0,6412
1431,0,6407
1432,0,6380
1433,0,6382
1434,0,6429
1435,0,6390
1436,6,6369
1437,0,6418
1438,3,6413
1439,0,6434
1440,0,6464
1441,0,6479
1442,0,6483
1443,1,6489
1444,0,6507
1445,0,6493
1446,0,6520
1447,1,6521
1448,0,6512
1449,7,6538
1450,0,6540
1451,0,6566
1452,1,6541
1453,0,6566
1454,0,6560
1455,0,6537
1456,0,6565
1457,0,6556
1458,6,6553
1459,0,6566
1460,0,6599
1461,26,6605
1462,21,6639
1463,2,6640
1464,15,6662
1465,12,6653
1466,0,6670
1467,17,6649
1468,14,6719
1469,2,6714
1470,10,6715
1471,9,6706
1472,0,6734
1473,46,6742
1474,47,6783
1475,0,6813
1476,53,6829
1477,106,6834
1478,3,6818
1479,49,6820
1480,105,6833
1481,3,6810
1482,56,6807
1483,123,6797
1484,7,6797
1485,81,6795
1486,202,6778
1487,0,6762
1488,333,6801
1489,378,6778
1490,1,6770
1491,502,6768
1492,359,6763
1493,10,6764
1494,393,6718
1495,445,6771
1496,3,6780
1497,409,6782
1498,430,6794
1499,9,6761
1500,317,6762
1501,422,6828
1502,3,6775
1503,435,6856
1504,234,6908
1505,0,6956
1506,282,6947
1507,283,6976
1508,1,6980
1509,209,7019
1510,184,7052
1511,6,7071
1512,154,7084
1513,132,7109
1514,2,7091
1515,327,7148
1516,266,6957
1517,5,6901
1518,386,6947
1519,444,6900
1520,5,6883
1521,470,6903
1522,562,6708
1523,5,6706
1524,655,6688
1525,640,6696
1526,1,6718
1527,625,6716
1528,582,6725
1529,9,6723
1530,510,6694
1531,517,6611
1532,1,6589
1533,528,6625
1534,504,6581
1535,14,6569
1536,551,6493
1537,651,6540
1538,3,6483
1539,532,6413
1540,733,6384
1541,1,6363
1542,826,6314
1543,705,6251
1544,1,6248
1545,892,6310
1546,943,6353
1547,18,6310
1548,962,6368
1549,957,6331
1550,16,6148
1551,931,6127
1552,984,6135
1553,1,6194
1554,1208,6087
1555,1178,6092
1556,0,6053
1557,1298,6104
1558,1190,6122
1559,12,6081
1560,1203,6126
1561,980,5968
1562,5,5957
1563,1155,5933
1564,1112,5896
1565,18,5876
1566,1091,5865
1567,1144,5909
1568,11,5920
1569,1125,5900
1570,1170,5953
1571,5,5947
1572,1195,5932
1573,1214,5900
1574,23,5909
1575,1230,5821
1576,1302,5737
1577,10,5742
1578,1269,5745
1579,1235,5674
1580,13,5640
1581,1178,5557
1582,1123,5503
1583,30,5510
1584,1256,5531
1585,1198,5495
1586,67,5443
1587,1196,5457
1588,1103,5461
1589,20,5513
1590,1256,5535
1591,1223,5469
1592,24,5484
1593,1187,5404
1594,1243,5330
1595,33,5298
1596,1110,5151
1597,1013,5106
1598,22,5103
1599,942,5051
1600,878,5069
1601,52,5090
1602,894,5144
1603,793,5080
1604,32,5110
1605,868,5132
1606,964,5110
1607,51,5120
1608,858,5122
1609,760,5097
1610,74,5113
1611,641,5132
1612,897,5141
1613,122,5088
1614,991,5124
1615,881,5100
1616,88,5129
1617,748,5078
1618,688,5049
1619,78,4997
1620,760,4945
1621,780,4901
1622,93,4917
1623,566,4923
1624,564,4830
1625,80,4796
1626,549,4752
1627,669,4745
1628,62,4723
1629,827,4673
1630,947,4604
1631,101,4671
1632,796,4600
1633,797,4684
1634,85,4681
1635,840,4756
1636,848,4765
1637,87,4828
1638,877,4908
1639,895,4968
1640,146,4967
1641,826,4881
1642,985,4858
1643,149,4886
1644,968,4867
1645,960,4909
1646,65,4904
1647,946,4939
1648,921,4921
1649,92,4963
1650,930,4892
1651,863,4840
1652,91,4872
1653,976,4942
1654,1018,4959
1655,152,4990
1656,948,5033
1657,911,4941
1658,257,4962
1659,872,4979
1660,879,5002
1661,273,4862
1662,891,4833
1663,817,4855
1664,325,4868
1665,855,4901
1666,842,4891
1667,360,4944
1668,900,4927
1669,816,4925
1670,341,5007
1671,769,5005
1672,732,5025
1673,476,5066
1674,683,5031
1675,664,4962
1676,542,5047
1677,674,4989
1678,651,4916
1679,621,4959
1680,813,4984
1681,761,4972
1682,667,5047
1683,838,4965
1684,948,4982
1685,763,4949
1686,743,4752
1687,894,4686
1688,733,4695
1689,940,4756
1690,880,4756
1691,612,4791
1692,911,4764
1693,842,4841
1694,747,4784
1695,859,4837
1696,744,4879
1697,780,4910
1698,921,5006
1699,843,4984
1700,956,4993
1701,902,5011
1702,871,4998
1703,954,5004
1704,810,5034
1705,843,5106
1706,925,5146
1707,899,5153
1708,697,5192
1709,1021,5186
1710,884,5208
1711,737,5132
1712,974,5118
1713,813,5133
1714,862,5098
1715,922,5149
1716,916,5154
1717,1055,5167
1718,820,5130
1719,998,5182
1720,932,5144
1721,801,5151
1722,1002,5134
1723,963,5177
1724,692,5197
1725,877,5242
1726,1015,5287
1727,568,5295
1728,976,5283
1729,929,5200
1730,614,5215
1731,850,4866
1732,928,4681
1733,624,4627
1734,770,4424
1735,742,4453
1736,541,4173
1737,569,4273
1738,643,4066
1739,322,4065
1740,547,4037
1741,633,3811
1742,380,3820
1743,464,3763
1744,380,3604
1745,313,3516
1746,380,3448
1747,456,3415
1748,270,3207
1749,420,3131
1750,463,3035
1751,317,2991
1752,551,2956
1753,496,2950
1754,629,2907
1755,454,2901
1756,496,2921
1757,479,2916
1758,552,2934
1759,601,2917
1760,300,2844
1761,325,2751
1762,428,2756
1763,264,2753
1764,412,2753
1765,385,2731
1766,381,2762
1767,481,2920
1768,387,2921
1769,395,2972
1770,525,3012
1771,527,3098
1772,430,3136
1773,484,3137
1774,463,3125
1775,385,3104
1776,345,3093
1777,444,3024
1778,447,3061
1779,518,3019
1780,600,2970
1781,436,2907
1782,565,2906
1783,512,2803
1784,354,2789
1785,507,2723
1786,489,2744
1787,316,2719
1788,627,2689
1789,653,2663
1790,270,2631
1791,554,2576
1792,541,2498
1793,235,2421
1794,501,2428
1795,446,2387
1796,175,2351
1797,455,2364
1798,477,2340
1799,145,2333
1800,523,2320
1801,488,2404
1802,163,2425
